id,project,bug_class,source_file,function,shape,hardness_bar_verdict,confidence_split,reason
heatshrink_7d419e1_hard_alloc_encoder_index_table_one_entry_short_0001,heatshrink,alloc,heatshrink_encoder.c,heatshrink_encoder_alloc,heatshrink-indexed-encoder-search-table-one-entry-short,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
heatshrink_7d419e1_hard_spatial_decoder_backref_ring_mask_power_of_two_0004,heatshrink,spatial,heatshrink_decoder.c,st_yield_backref,heatshrink-decoder-backref-ring-mask-size-confusion,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
heatshrink_7d419e1_hard_spatial_encoder_indexing_loop_inclusive_end_0002,heatshrink,spatial,heatshrink_encoder.c,do_indexing,heatshrink-indexed-encoder-active-range-inclusive-end,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
heatshrink_7d419e1_hard_spatial_match_scan_reads_one_past_lookahead_0003,heatshrink,spatial,heatshrink_encoder.c,find_longest_match,heatshrink-indexed-match-lookahead-inclusive-compare,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
http_parser_2_9_4_hard_intover_chunk_size_guard_checked_after_wrap_0003,http_parser,intover,http_parser.c,http_parser_execute,http-parser-chunk-size-postwrap-guard,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
http_parser_2_9_4_hard_intover_content_length_guard_checked_after_wrap_0002,http_parser,intover,http_parser.c,http_parser_execute,http-parser-content-length-postwrap-guard,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
http_parser_2_9_4_hard_spatial_content_length_body_final_callback_extent_0001,http_parser,spatial,http_parser.c,http_parser_execute,http-parser-content-length-body-cursor-final-byte-skip,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
http_parser_2_9_4_hard_spatial_url_component_initial_length_overstates_terminal_field_0006,http_parser,spatial,http_parser.c,http_parser_parse_url,http-parser-url-field-initial-length-overstatement,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
http_parser_2_9_4_hard_spatial_url_host_validation_end_inclusive_0004,http_parser,spatial,http_parser.c,http_parse_host,http-parser-host-subparser-inclusive-end,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
http_parser_2_9_4_hard_spatial_url_port_conversion_end_inclusive_0005,http_parser,spatial,http_parser.c,http_parser_parse_url,http-parser-url-port-conversion-inclusive-end,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
inih_577ae2d_hard_spatial_heap_realloc_continuation_reader_one_extra_0002,inih,spatial,ini.c,ini_parse_stream,inih-heap-line-continuation-capacity-one-extra,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
inih_577ae2d_hard_spatial_section_copy_helper_terminator_boundary_0003,inih,spatial,ini.c,ini_strncpy0,inih-fixed-section-name-copy-full-buffer,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
inih_577ae2d_hard_spatial_string_reader_exact_line_capacity_0001,inih,spatial,ini.c,ini_reader_string,inih-string-reader-line-buffer-exact-capacity,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
iniparser_4_2_6_hard_alloc_dictionary_grow_hash_capacity_0001,iniparser,alloc,src/dictionary.c,dictionary_grow,iniparser-dictionary-grow-hash-vector-capacity-split,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
iniparser_4_2_6_hard_spatial_api_set_value_terminator_trust_0005,iniparser,spatial,src/iniparser.c,iniparser_set,iniparser-api-set-value-terminator-capacity,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
iniparser_4_2_6_hard_spatial_composite_key_stack_buffer_0003,iniparser,spatial,src/iniparser.c,iniparser_load_file,iniparser-section-key-composite-buffer-shortfall,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
iniparser_4_2_6_hard_spatial_dump_ini_escaped_value_slack_0004,iniparser,spatial,src/iniparser.c,iniparser_dump_ini,iniparser-dump-unsectioned-escaped-value-capacity,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
iniparser_4_2_6_hard_spatial_multiline_continuation_read_capacity_0002,iniparser,spatial,src/iniparser.c,iniparser_load_file,iniparser-multiline-continuation-remaining-capacity-loss,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
iniparser_4_2_6_hard_uaf_dictionary_unset_key_reachable_slot_0006,iniparser,uaf,src/dictionary.c,dictionary_unset,iniparser-dictionary-unset-key-slot-reachability,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
jsmn_25647e6_hard_alloc_jsondump_token_realloc_one_slot_short_0002,jsmn,alloc,example/jsondump.c,main,jsmn-jsondump-token-retry-array-one-slot-short,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
jsmn_25647e6_hard_spatial_string_escape_trailing_backslash_guard_0003,jsmn,spatial,jsmn.h,jsmn_parse_string,jsmn-string-escape-slice-end-inclusive-lookahead,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
jsmn_25647e6_hard_spatial_token_pool_exact_capacity_guard_0001,jsmn,spatial,jsmn.h,jsmn_alloc_token,jsmn-token-pool-exact-capacity-allocation,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_alloc_001,json-c,alloc,arraylist.c,array_list_expand_internal,arraylist-realloc-size-factor-guard-drop,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_alloc_002,json-c,alloc,json_object.c,_json_object_new_string,short-string-inline-minimum-allocation-drop,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_doublefree_001,json-c,doublefree,json_object.c,json_object_copy_serializer_data,serializer-userdata-deep-copy-borrow,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_doublefree_002,json-c,doublefree,json_tokener.c,json_tokener_reset_level,tokener-current-nullout-drop,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_doublefree_003,json-c,doublefree,json_tokener.c,json_tokener_parse_ex,tokener-field-name-nullout-drop,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_intover_001,json-c,intover,arraylist.c,array_list_shrink,arraylist-shrink-count-addition-guard-drop,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_intover_002,json-c,intover,linkhash.c,lh_table_insert_w_hash,linkhash-resize-signed-double-overflow,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_intover_003,json-c,intover,printbuf.c,printbuf_extend,printbuf-extend-growth-slop-overflow-bound,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_intover_004,json-c,intover,printbuf.c,printbuf_memappend,printbuf-append-terminator-overflow-bound,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_spatial_001,json-c,spatial,arraylist.c,array_list_get_idx,arraylist-get-length-boundary-off-by-one,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_spatial_002,json-c,spatial,arraylist.c,array_list_insert_idx,arraylist-insert-tail-count-off-by-one,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_spatial_003,json-c,spatial,arraylist.c,array_list_del_idx,arraylist-delete-range-wrap,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_spatial_004,json-c,spatial,json_object.c,json_object_double_to_json_string_format,double-serializer-truncated-stack-buffer-length,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_spatial_005,json-c,spatial,json_pointer.c,string_replace_all_occurrences_with_char,json-pointer-escape-collapse-terminator-drop,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_spatial_006,json-c,spatial,json_tokener.c,json_tokener_parse_ex,tokener-array-depth-off-by-one,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_typeconf_001,json-c,typeconf,json_patch.c,json_patch_apply,json-patch-array-discriminator-drop,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_typeconf_002,json-c,typeconf,json_pointer.c,json_pointer_set_single_path,json-pointer-parent-object-discriminator-drop,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_uaf_001,json-c,uaf,json_object.c,_json_object_set_string_len,string-pdata-zero-length-state-drop,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_uaf_002,json-c,uaf,json_patch.c,json_patch_apply_remove,patch-root-remove-result-not-cleared,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_uaf_003,json-c,uaf,json_patch.c,json_patch_apply_add_replace,patch-add-replace-borrowed-value,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_uaf_004,json-c,uaf,json_patch.c,json_patch_apply_move_copy,patch-move-source-retain-drop,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_uaf_005,json-c,uaf,json_pointer.c,json_pointer_get_internal,pointer-result-key-remap-drop,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_uaf_006,json-c,uaf,json_tokener.c,json_tokener_parse_ex,tokener-success-return-retain-drop,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_uaf_007,json-c,uaf,linkhash.c,lh_table_delete_entry,linkhash-delete-slot-sentinel-drop,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_uninit_001,json-c,uninit,arraylist.c,array_list_put_idx,arraylist-sparse-hole-zero-fill-drop,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_uninit_002,json-c,uninit,json_pointer.c,json_pointer_get_internal,json-pointer-empty-result-init-drop,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_c_0_18_hard_uninit_003,json-c,uninit,linkhash.c,lh_table_new,linkhash-table-header-zero-init-drop,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_parser_8ac4477_hard_alloc_array_child_pointer_table_one_short_0002,json_parser,alloc,json.c,new_value,json-parser-array-child-pointer-table-one-short,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_parser_8ac4477_hard_alloc_nonbmp_escape_first_pass_byte_count_short_0004,json_parser,alloc,json.c,json_parse_ex,json-parser-surrogate-pair-first-pass-utf8-byte-undercount,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_parser_8ac4477_hard_alloc_object_entry_table_one_short_second_pass_0001,json_parser,alloc,json.c,new_value,json-parser-object-entry-table-one-short-second-pass,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
json_parser_8ac4477_hard_alloc_object_key_arena_nul_excluded_first_pass_0003,json_parser,alloc,json.c,json_parse_ex,json-parser-object-key-arena-first-pass-terminator-gap,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
