id,project,bug_class,source_file,function,shape,manifest,source_batch,selection_method,verdict,reason
ezxml_dcb1748_hard_spatial_ampencode_escape_boundary_reserve_short_0004,ezxml,spatial,ezxml.c,ezxml_ampencode,ezxml-serializer-escaped-attribute-boundary-reserve-short,ezxml-dcb1748-hard-20260616/ezxml_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
ezxml_dcb1748_hard_spatial_utf16_surrogate_conversion_growth_gap_0002,ezxml,spatial,ezxml.c,ezxml_str2utf8,ezxml-utf16-surrogate-four-byte-growth-gap,ezxml-dcb1748-hard-20260616/ezxml_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
freetype_2_14_3_hard_alloc_bdf_bitmap_size_trunc_0001,freetype,alloc,src/bdf/bdflib.c,bdf_parse_glyphs_,bdf-bitmap-product-truncated-before-row-parser,freetype-2.14.3-hard-20260616/freetype_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
freetype_2_14_3_hard_spatial_cff_cid_fdselect_subfont_one_past_0001,freetype,spatial,src/cff/cffgload.c,cff_slot_load,cid-cff-fdselect-one-past-subfont-matrix,freetype-2.14.3-hard-20260616/freetype_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
freetype_2_14_3_hard_spatial_cff_local_subr_sentinel_one_past_0001,freetype,spatial,src/psaux/cffdecode.c,cff_decoder_parse_charstrings,type2-local-subr-sentinel-limit-one-past,freetype-2.14.3-hard-20260616/freetype_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
freetype_2_14_3_hard_spatial_cff_vstore_region_one_past_0001,freetype,spatial,src/cff/cffload.c,cff_blend_build_vector,cff2-vstore-region-count-one-past-blend-vector,freetype-2.14.3-hard-20260616/freetype_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
freetype_2_14_3_hard_spatial_cid_subrmap_cumulative_delta_from_base_0001,freetype,spatial,src/cid/cidload.c,cid_read_subrs,cid-subrmap-pointer-chain-uses-map-base-delta,freetype-2.14.3-secondary-topup-hard-20260616/freetype_secondary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
freetype_2_14_3_hard_spatial_colr_var_color_stop_entry_size_0001,freetype,spatial,src/sfnt/ttcolr.c,tt_face_get_colorline_stops,colr-v1-var-color-stop-iterator-entry-size-omits-var-index,freetype-2.14.3-topup-hard-20260616/freetype_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
freetype_2_14_3_hard_spatial_cpal_palette_indices_first_entry_only_0001,freetype,spatial,src/sfnt/ttcpal.c,tt_face_load_cpal,cpal-palette-index-array-validated-as-single-entry,freetype-2.14.3-tertiary-topup-hard-20260616/freetype_tertiary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
freetype_2_14_3_hard_spatial_pcf_bitmap_count_metrics_relation_0001,freetype,spatial,src/pcf/pcfread.c,pcf_get_bitmaps,pcf-metrics-bitmap-table-count-relation-allows-extra-offsets,freetype-2.14.3-topup-hard-20260616/freetype_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
freetype_2_14_3_hard_spatial_pfr_compound_subglyph_capacity_uses_delta_0001,freetype,spatial,src/pfr/pfrgload.c,pfr_glyph_load_compound,pfr-compound-subglyph-capacity-drops-carried-count,freetype-2.14.3-secondary-topup-hard-20260616/freetype_secondary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
freetype_2_14_3_hard_spatial_pfr_simple_glyph_y_control_split_0001,freetype,spatial,src/pfr/pfrgload.c,pfr_glyph_load_simple,pfr-simple-glyph-control-array-axis-split-uses-y-count,freetype-2.14.3-secondary-topup-hard-20260616/freetype_secondary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
freetype_2_14_3_hard_spatial_sbit_index4_sparse_offset_tail_0001,freetype,spatial,src/sfnt/ttsbit.c,tt_sbit_decoder_load_image,sbit-index4-sparse-glyph-array-missing-tail-offset,freetype-2.14.3-tertiary-topup-hard-20260616/freetype_tertiary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
freetype_2_14_3_hard_spatial_ttglyf_simple_phantom_point_capacity_0001,freetype,spatial,src/truetype/ttgload.c,TT_Load_Simple_Glyph,ttglyf-simple-glyph-phantom-point-capacity-omits-tail-points,freetype-2.14.3-tertiary-topup-hard-20260616/freetype_tertiary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
freetype_2_14_3_hard_spatial_woff2_simple_glyph_flag_stream_cumulative_0001,freetype,spatial,src/sfnt/sfwoff2.c,reconstruct_glyf,woff2-simple-glyph-flag-substream-cumulative-count-reset,freetype-2.14.3-topup-hard-20260616/freetype_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
freetype_2_14_3_hard_uaf_cff2_blend_stack_base_pointer_0001,freetype,uaf,src/cff/cffload.c,cff_blend_doBlend,cff2-blend-stack-base-pointer-not-retargeted-after-realloc,freetype-2.14.3-hard-20260616/freetype_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit | temporal distance is local, so hardness depends on the path details"
freetype_2_14_3_hard_uninit_sbit_small_metrics_vertical_fields_0001,freetype,uninit,src/sfnt/ttsbit.c,tt_sbit_decoder_load_metrics,sbit-small-metrics-vertical-bearing-fields-left-untouched,freetype-2.14.3-tertiary-topup-hard-20260616/freetype_tertiary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
frozen_a42fc33_hard_alloc_printf_heap_fallback_missing_terminator_byte_0004,frozen,alloc,frozen.c,json_vprintf,frozen-vprintf-delegated-format-heap-buffer-nul-slot,frozen-a42fc33-hard-20260616/frozen_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
frozen_a42fc33_hard_alloc_qscan_unescape_result_missing_nul_slot_0002,frozen,alloc,frozen.c,json_scanf_cb,frozen-qscan-two-pass-unescape-result-nul-slot-missing,frozen-a42fc33-hard-20260616/frozen_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
frozen_a42fc33_hard_spatial_callback_path_full_capacity_terminator_0005,frozen,spatial,frozen.c,json_append_to_path,frozen-callback-path-reserved-terminator-capacity-loss,frozen-a42fc33-hard-20260616/frozen_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
frozen_a42fc33_hard_spatial_output_buffer_exact_fill_nul_clamp_0003,frozen,spatial,frozen.c,json_printer_buf,frozen-json-printer-buffer-exact-fill-nul-index,frozen-a42fc33-hard-20260616/frozen_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
frozen_a42fc33_hard_spatial_scanf_numeric_token_stack_exact_length_0001,frozen,spatial,frozen.c,json_scanf_cb,frozen-scanf-numeric-token-stack-buffer-exact-fill,frozen-a42fc33-hard-20260616/frozen_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
giflib_5_2_2_hard_doublefree_leading_extension_owner_not_cleared_0001,giflib,doublefree,dgif_lib.c,DGifSlurp,gif-leading-extension-transfer-stale-file-owner,giflib-5.2.2-hard-20260616/giflib_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
giflib_5_2_2_hard_doublefree_local_colormap_saved_image_alias_0001,giflib,doublefree,dgif_lib.c,DGifGetImageDesc,gif-saved-image-local-colormap-shared-owner,giflib-5.2.2-hard-20260616/giflib_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
giflib_5_2_2_hard_spatial_gif2rgb_single_axis_screen_escape_0001,giflib,spatial,gif2rgb.c,GIF2RGB,gif2rgb-screen-confinement-single-axis-escape,giflib-5.2.2-topup-hard-20260616/giflib_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
giflib_5_2_2_hard_spatial_interlace_slurp_height_one_past_row_0001,giflib,spatial,dgif_lib.c,DGifSlurp,gif-interlace-pass-height-one-past-raster-row,giflib-5.2.2-hard-20260616/giflib_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
giflib_5_2_2_hard_spatial_lzw_prefix_full_stack_terminal_push_0001,giflib,spatial,dgif_lib.c,DGifDecompressLine,gif-lzw-prefix-chain-full-stack-terminal-push,giflib-5.2.2-hard-20260616/giflib_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
giflib_5_2_2_hard_spatial_lzw_width_13_codemask_index_0001,giflib,spatial,dgif_lib.c,DGifDecompressInput,gif-lzw-running-bits-codemask-width-thirteen,giflib-5.2.2-secondary-topup-hard-20260616/giflib_secondary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
giflib_5_2_2_hard_spatial_union_colormap_capacity_accepts_257_colors_0001,giflib,spatial,gifalloc.c,GifUnionColorMap,gif-union-colormap-format-limit-vs-temp-capacity,giflib-5.2.2-topup-hard-20260616/giflib_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
giflib_5_2_2_hard_uaf_saved_image_raster_borrowed_after_include_close_0001,giflib,uaf,gifalloc.c,GifMakeSavedImage,gif-saved-image-raster-borrowed-through-include-copy,giflib-5.2.2-topup-hard-20260616/giflib_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
heatshrink_7d419e1_hard_alloc_encoder_index_table_one_entry_short_0001,heatshrink,alloc,heatshrink_encoder.c,heatshrink_encoder_alloc,heatshrink-indexed-encoder-search-table-one-entry-short,heatshrink-7d419e1-hard-20260616/heatshrink_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
heatshrink_7d419e1_hard_spatial_decoder_backref_ring_mask_power_of_two_0004,heatshrink,spatial,heatshrink_decoder.c,st_yield_backref,heatshrink-decoder-backref-ring-mask-size-confusion,heatshrink-7d419e1-hard-20260616/heatshrink_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
heatshrink_7d419e1_hard_spatial_encoder_indexing_loop_inclusive_end_0002,heatshrink,spatial,heatshrink_encoder.c,do_indexing,heatshrink-indexed-encoder-active-range-inclusive-end,heatshrink-7d419e1-hard-20260616/heatshrink_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
heatshrink_7d419e1_hard_spatial_match_scan_reads_one_past_lookahead_0003,heatshrink,spatial,heatshrink_encoder.c,find_longest_match,heatshrink-indexed-match-lookahead-inclusive-compare,heatshrink-7d419e1-hard-20260616/heatshrink_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
